,filename,width,height,class,xmin,xmax,ymin,ymax,area,mj_axis,mn_axis
11654,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,53,18,1,586,639,229,247,202,35.459569605410564,7.669297200935851
11655,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,50,17,1,585,635,245,262,221,31.877219856790827,9.223150127334593
11656,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,53,17,1,579,632,258,275,219,36.072835020670716,8.105011587954603
11657,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,34,41,1,289,323,361,402,491,29.775475275103645,21.96617523766172
11658,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,23,27,1,235,258,365,392,119,13.464478805633526,11.936185168427915
11659,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,58,57,1,274,332,401,458,1280,47.275458876755366,36.67601544723694
11660,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,36,29,1,652,688,401,430,132,14.561702286111437,12.152421340498078
11661,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,23,31,1,144,167,403,434,162,20.60655766054585,10.516671834439189
11662,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,54,35,1,133,187,442,477,552,56.67673424365566,13.008699642297215
11663,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,39,32,1,404,443,449,481,212,24.00554188036055,11.855960176675897
11664,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,49,30,1,3,52,455,485,568,56.560203665949345,13.388633302718178
11665,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,36,33,1,456,492,457,490,208,20.559219304209073,13.545196482712358
11666,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,54,54,1,482,536,459,513,909,37.46263787458515,32.39322632248315
11667,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,43,50,1,405,448,465,515,586,33.81902828059649,23.138023010967718
11668,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,59,47,1,368,427,487,534,802,47.00115424566531,22.784407157959315
11669,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,66,56,1,450,516,511,567,977,49.40086485267948,26.925957758808835
11670,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,61,41,1,718,779,539,580,290,36.330454607589566,10.658405669075826
11671,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,53,39,1,22,75,544,583,810,61.268315921324344,18.44783596492096
11672,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,36,54,1,134,170,554,608,713,32.67627622127245,29.139996520842836
11673,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,51,50,1,626,677,569,619,448,29.633544095387098,20.098487652765847
11674,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,22,50,1,53,75,589,639,258,29.40979674433934,11.547353065442474
11675,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,20,34,1,228,248,593,627,70,11.289032502847839,8.40035168400414
11676,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,53,42,1,278,331,594,636,494,48.96359185968521,13.504307028405034
11677,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,28,42,1,178,206,597,639,287,23.7213022942947,15.999989629204928
11678,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,76,69,1,563,639,597,666,1392,50.66138865541508,38.00739350223961
11679,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,17,35,1,154,171,619,654,98,13.098624402236698,10.11724107068797
11680,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,55,71,1,690,745,782,853,586,43.93418768076866,17.824995052391564
11681,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,74,73,1,598,672,786,859,1169,50.208720015866746,30.832550340220777
11682,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,81,68,1,883,964,877,945,933,51.59929239796501,23.672892308643114
11683,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000478_pre_disaster.png,55,55,1,928,983,905,960,209,17.079925155674907,16.382033643583192
11684,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000150_post_disaster.png,47,51,1,542,589,691,742,315,26.580065827034286,15.847866897820126
11685,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000150_post_disaster.png,62,67,1,605,667,707,774,670,42.67019248028093,20.894374329976923
11686,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000150_post_disaster.png,61,66,1,560,621,740,806,877,35.008930452683224,33.582764099834925
11687,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000150_post_disaster.png,54,59,1,41,95,757,816,1124,59.18442302320697,25.352724455365923
11688,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000150_post_disaster.png,55,62,1,531,586,797,859,609,35.9264712855036,22.3787261770335
11689,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000150_post_disaster.png,73,67,1,566,639,813,880,1257,55.41027857996539,30.770647532266032
11690,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000150_post_disaster.png,44,59,1,337,381,852,911,481,33.89249697412015,18.832945627865907
11691,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000512_pre_disaster.png,37,42,1,338,375,661,703,348,27.117424743606172,16.999856568198723
11692,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000512_pre_disaster.png,49,53,1,342,391,697,750,695,40.752862125181814,22.786579438790625
11693,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000512_pre_disaster.png,59,63,1,807,866,797,860,772,35.50314165687545,28.70555202809615
11694,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000512_pre_disaster.png,71,69,1,587,658,804,873,1112,48.60170868917905,32.946301284795226
11695,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000512_pre_disaster.png,66,54,1,347,413,832,886,440,58.85809410597084,10.001667523668328
11696,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000512_pre_disaster.png,69,54,1,572,641,871,925,793,53.14015717844191,19.949216892888696
11697,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000022_post_disaster.png,62,13,1,981,1043,0,13,233,25.49832259535553,13.112411831766892
11698,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000022_post_disaster.png,70,72,1,695,765,869,941,974,39.23786751285541,32.724015478297545
11699,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000022_post_disaster.png,77,114,1,529,606,882,996,1996,86.76525922190174,44.59153667568051
11700,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000022_post_disaster.png,48,59,1,532,580,972,1031,350,27.51531603835722,16.997611946410313
11701,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,50,27,1,334,384,0,27,607,35.30713484279084,22.90947241062968
11702,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,32,18,1,317,349,19,37,189,20.94129124259933,12.013545973403078
11703,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,50,38,1,294,344,47,85,704,36.84299137671041,25.523465520982178
11704,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,20,22,1,66,86,231,253,250,22.377225253183948,14.697169726456401
11705,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,45,67,1,28,73,247,314,1885,63.199573719995385,43.50766632160182
11706,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,27,30,1,103,130,252,282,463,25.85297377183837,23.90018723393609
11707,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,31,33,1,136,167,268,301,651,30.56562637426931,28.355326089843807
11708,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,15,22,1,87,102,271,293,175,16.226068626250505,14.33176531123117
11709,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,81,53,1,25,106,326,379,2445,87.71620368981108,38.158281918708894
11710,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,55,52,1,114,169,333,385,1361,50.11955007342131,36.0522467843197
11711,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,33,25,1,538,571,346,371,104,13.542446165676482,10.106390755273372
11712,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,68,52,1,573,641,359,411,899,48.894647539129615,24.429565951795826
11713,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,15,24,1,55,70,369,393,163,17.099355343461053,12.658807864670228
11714,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,29,63,1,17,46,379,442,1253,57.189281435176575,29.318674249774435
11715,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,47,46,1,455,502,387,433,511,36.96160315012289,18.431890436732363
11716,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,72,76,1,486,558,396,472,1748,58.376804842390726,40.81759175160195
11717,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,46,43,1,373,419,437,480,386,33.49717021624314,15.384165456017037
11718,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,67,56,1,409,476,462,518,1270,50.29991510838439,33.269997828039514
11719,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,25,37,1,53,78,490,527,480,27.90402425463748,22.97154368529665
11720,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,24,60,1,17,41,494,554,960,46.17358552246078,27.688746209726915
11721,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,55,57,1,354,409,500,557,828,42.621671092694754,25.801083584300205
11722,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,47,55,1,307,354,532,587,659,35.29824438693598,24.6979881045811
11723,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,49,73,1,19,68,569,642,1838,56.6247209897064,46.49390284514353
11724,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,39,51,1,245,284,578,629,525,28.832223948245783,24.08162675164322
11725,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,71,84,1,144,215,601,685,1932,58.28898876285536,46.58412586267567
11726,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,26,41,1,111,137,617,658,190,21.43365017340607,11.869440862721145
11727,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,16,40,1,34,50,661,701,136,13.503812097939996,13.503812097939996
11728,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,49,73,1,15,64,708,781,1043,50.83470422607489,27.381645159173665
11729,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,94,152,1,47,141,889,1041,6168,132.79937716999402,62.0542286085893
11730,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,22,59,1,140,162,936,995,226,23.43651334030477,12.733493468794775
11731,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,95,97,1,148,243,944,1041,3513,87.08128223394165,53.25413134968706
11732,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,13,58,1,0,13,965,1023,189,20.85748165003202,12.509139648787086
11733,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000351_post_disaster.png,41,58,1,0,41,985,1043,509,45.58195381818346,17.470627858095234
11734,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,263,164,1,0,263,153,317,10628,322.24021662259963,43.99375857678582
11735,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,317,179,1,36,353,260,439,12713,375.66152021772444,45.05668879085901
11736,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,320,178,1,115,435,371,549,12242,374.3037569390986,43.555404618283795
11737,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,323,184,1,187,510,466,650,12274,375.49689812949987,43.52674817701451
11738,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,293,173,1,280,573,567,740,10859,339.3005468988197,42.57304145932961
11739,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,65,73,1,626,691,596,669,951,51.400642087910384,24.51625182283772
11740,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,131,102,1,386,517,677,779,4238,127.42070520055343,44.11519787447954
11741,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,42,56,1,471,513,791,847,323,23.669175981040347,18.2684659512283
11742,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,57,89,1,539,596,902,991,1346,52.62465280043518,33.83925703953371
11743,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000508_post_disaster.png,42,50,1,502,544,993,1043,115,20.179102225491828,8.725300310548434
11744,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,55,46,1,652,707,67,113,1110,49.0414755205836,30.221768650852002
11745,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,27,17,1,463,490,98,115,110,17.78882022894103,8.323750177124419
11746,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,74,76,1,415,489,105,181,2616,71.5742648991559,49.0934631937197
11747,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,55,54,1,490,545,127,181,979,53.878813326141035,24.262445103605096
11748,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,92,50,1,700,792,127,177,1607,66.43059111441839,32.84649348491289
11749,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,42,38,1,376,418,151,189,544,33.11644441260726,21.590788788387407
11750,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,65,65,1,824,889,222,287,1450,63.13216596221621,30.626209722872034
11751,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,50,44,1,554,604,316,360,615,32.63476978803599,25.129904357876786
11752,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,47,58,1,514,561,334,392,553,51.34516625469444,14.38969191911458
11753,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,72,51,1,459,531,362,413,1114,58.4425172401629,25.390071064031773
11754,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,65,37,1,972,1037,416,453,329,24.495430167142462,17.968962967906883
11755,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,43,43,1,339,382,435,478,535,32.21589391004943,21.854947695016655
11756,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,90,61,1,813,903,451,512,1708,57.64854496756732,39.57125505659439
11757,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,62,73,1,648,710,492,565,1239,54.50248379864893,33.3212309183076
11758,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,48,35,1,917,965,494,529,110,14.796361977892275,10.030922577528646
11759,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,62,42,1,878,940,503,545,367,29.213168377040297,16.57186197194253
11760,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,38,38,1,625,663,507,545,180,19.21730738399348,12.618574810272474
11761,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,48,50,1,550,598,528,578,545,27.547198632186007,26.13855434528987
11762,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,77,63,1,653,730,614,677,1261,50.213693423190605,33.20162835303411
11763,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,37,40,1,639,676,641,681,134,15.213541377857398,11.856014887736269
11764,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,53,45,1,681,734,657,702,353,27.529956560816277,17.15047405571271
11765,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,58,80,1,665,723,686,766,989,53.20190520588389,25.17085219247453
11766,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,47,58,1,555,602,723,781,448,27.109345454230283,22.494582029365574
11767,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,70,69,1,904,974,756,825,764,37.6756730838041,29.259604460158027
11768,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,79,82,1,702,781,761,843,1760,50.23202417326068,46.04118358925982
11769,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,47,44,1,960,1007,832,876,75,12.63613232281595,8.02261137371238
11770,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,96,112,1,948,1044,867,979,2038,94.23097860144084,37.80483370808265
11771,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,37,37,1,960,997,883,920,1,0.0,0.0
11772,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,68,61,1,966,1034,957,1018,477,29.8510442780721,21.35981287845884
11773,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,69,62,1,799,868,979,1041,648,37.687148090441774,22.85349190830748
11774,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,59,82,1,557,616,899,981,1058,41.55650116826294,33.86916861029391
11775,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000354_post_disaster.png,42,56,1,504,546,953,1009,246,21.199646875637523,15.548696544025514
11776,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000163_post_disaster.png,55,46,1,889,944,701,747,180,16.147806746822514,14.807036748359655
11777,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,36,12,1,530,566,0,12,141,16.443728732872284,11.606609646765936
11778,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,59,14,1,646,705,0,14,450,39.963162626372714,14.997451415072819
11779,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,91,40,1,411,502,13,53,1665,82.55259815677911,27.711768377891588
11780,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,54,46,1,537,591,13,59,1018,47.81022924383942,28.127410216585695
11781,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,65,27,1,946,1011,21,48,529,30.711471216473306,23.17776321220108
11782,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,94,44,1,876,970,26,70,1679,60.57170150438904,38.85813065971688
11783,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,89,63,1,196,285,48,111,2905,85.22464331920857,46.90109235720638
11784,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,63,40,1,815,878,50,90,829,39.727796778616316,27.457712892001236
11785,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,51,14,1,930,981,63,77,134,14.978023567401127,11.887461436207161
11786,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,67,47,1,774,841,74,121,1114,45.02701753056169,32.89611515084843
11787,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,73,49,1,970,1043,86,135,954,53.61504162154777,24.165332713077884
11788,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,103,46,1,689,792,87,133,2101,76.83099578740928,40.41793463850394
11789,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,43,12,1,835,878,97,109,87,11.44474565249455,10.258668695675262
11790,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,62,21,1,970,1032,148,169,219,26.208248440034783,11.17866999848357
11791,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,42,13,1,785,827,149,162,85,11.147372866272212,10.118968209588605
11792,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,67,33,1,715,782,179,212,781,40.59708525328074,25.44449150749619
11793,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,40,20,1,768,808,180,200,156,16.49991016876714,12.728290328202958
11794,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,68,43,1,328,396,197,240,1309,60.33339421950097,28.659706589279985
11795,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,46,29,1,699,745,233,262,251,19.755029206905643,16.940967752005964
11796,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,52,23,1,919,971,235,258,171,16.304083919397367,13.82967766221902
11797,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,50,40,1,378,428,241,281,880,39.29417153445503,30.069953990779577
11798,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,38,62,1,147,185,242,304,1352,58.56612992157638,30.51020317279423
11799,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,45,18,1,962,1007,253,271,56,8.91227083456127,8.48528137423857
11800,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,87,69,1,892,979,264,333,1906,58.23048001344161,45.20642618835663
11801,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,72,53,1,964,1036,266,319,1008,45.659273998014505,29.23795042559206
11802,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,50,50,1,429,479,290,340,1156,44.278598503075735,34.842018716438304
11803,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,79,103,1,693,772,294,397,2986,93.53182796445948,43.208937785308876
11804,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,82,47,1,807,889,306,353,992,50.46977517672826,25.909947931848624
11805,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,35,60,1,323,358,309,369,682,53.12681664034999,17.087220900290987
11806,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,60,35,1,428,488,361,396,509,50.073291618634435,13.593842224447222
11807,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,27,64,1,353,380,365,429,673,57.743719269905114,15.501655126201214
11808,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,85,75,1,900,985,385,460,1979,65.11572078266015,42.760654669259374
11809,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,63,31,1,434,497,395,426,607,53.89279590936224,15.021088272197444
11810,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,63,51,1,981,1044,402,453,526,31.597059098255393,24.03800923844384
11811,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,70,50,1,830,900,411,461,887,37.074255673424375,32.05061152238293
11812,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,64,52,1,782,846,427,479,888,37.30499954579172,31.697833055998988
11813,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,81,65,1,935,1016,455,520,1348,49.80014856660059,39.87626916968022
11814,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,43,30,1,846,889,456,486,110,13.15336227355618,11.270467650717878
11815,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,49,28,1,995,1044,458,486,70,11.227069914063952,8.279027050313465
11816,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,52,47,1,227,279,468,515,876,46.26320941868732,24.84387349311328
11817,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,54,29,1,982,1036,485,514,128,14.336308039451044,11.908856273188931
11818,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,61,72,1,606,667,486,558,1323,57.42830013277692,30.82274800789759
11819,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000199_pre_disaster.png,73,62,1,966,1039,502,564,939,41.61282291784129,29.959925161383527
